Time (Sec);S1;S4;S5;S6;S17;S18;S19;S20;S21;S22;S23;S24;S25;S26;S27;S28;S29;S30;S31;S32;S33;S34;
1.0050333333333328;1000.0;92.94999999999966;91.82999999999966;94.15009999999967;94.07019999999966;93.99009999999966;92.79009999999965;95.19009999999966;92.79009999999965;93.99019999999966;94.07019999999966;95.19019999999966;94.07019999999966;94.07029999999966;93.99019999999966;92.87019999999966;93.99019999999966;92.95009999999965;95.27029999999966;93.99019999999966;95.19019999999966;90.54989999999964;
1.1050333333333306;1000.0;92.94899999999963;91.82899999999962;94.14909999999963;94.06919999999963;93.98909999999962;92.78909999999962;95.18909999999963;92.78909999999962;93.98919999999963;94.06919999999963;95.18919999999963;94.06919999999963;94.06929999999963;93.98919999999963;92.86919999999962;93.98919999999963;92.94909999999962;95.26929999999963;93.98919999999963;95.18919999999963;90.5488999999996;
1.2050333333333285;1000.0;92.9479999999996;91.82799999999959;94.1480999999996;94.06819999999959;93.98809999999959;92.78809999999959;95.1880999999996;92.78809999999959;93.9881999999996;94.06819999999959;95.1881999999996;94.06819999999959;94.0682999999996;93.9881999999996;92.86819999999959;93.9881999999996;92.94809999999958;95.2682999999996;93.9881999999996;95.1881999999996;90.54789999999957;
1.3050333333333264;1000.0;92.94699999999956;91.82699999999956;94.14709999999957;94.06719999999956;93.98709999999956;92.78709999999955;95.18709999999956;92.78709999999955;93.98719999999956;94.06719999999956;95.18719999999956;94.06719999999956;94.06729999999956;93.98719999999956;92.86719999999956;93.98719999999956;92.94709999999955;95.26729999999957;93.98719999999956;95.18719999999956;90.54689999999954;
1.4050333333333243;1000.0;92.94599999999953;91.82599999999952;94.14609999999954;94.06619999999953;93.98609999999952;92.78609999999952;95.18609999999953;92.78609999999952;93.98619999999953;94.06619999999953;95.18619999999953;94.06619999999953;94.06629999999953;93.98619999999953;92.86619999999952;93.98619999999953;92.94609999999952;95.26629999999953;93.98619999999953;95.18619999999953;90.5458999999995;
1.5050333333333221;1000.0;92.9449999999995;91.82499999999949;94.1450999999995;94.06519999999949;93.98509999999949;92.78509999999949;95.1850999999995;92.78509999999949;93.9851999999995;94.06519999999949;95.1851999999995;94.06519999999949;94.0652999999995;93.9851999999995;92.86519999999949;93.9851999999995;92.94509999999948;95.2652999999995;93.9851999999995;95.1851999999995;90.54489999999947;
1.60503333333332;1000.0;92.94399999999946;91.82399999999946;94.14409999999947;94.06419999999946;93.98409999999946;92.78409999999946;95.18409999999946;92.78409999999946;93.98419999999946;94.06419999999946;95.18419999999946;94.06419999999946;94.06429999999946;93.98419999999946;92.86419999999946;93.98419999999946;92.94409999999945;95.26429999999947;93.98419999999946;95.18419999999946;90.54389999999944;
1.7050333333333179;1000.0;92.94299999999943;91.82299999999942;94.14309999999944;94.06319999999943;93.98309999999942;92.78309999999942;95.18309999999943;92.78309999999942;93.98319999999943;94.06319999999943;95.18319999999943;94.06319999999943;94.06329999999943;93.98319999999943;92.86319999999942;93.98319999999943;92.94309999999942;95.26329999999943;93.98319999999943;95.18319999999943;90.5428999999994;
1.8050333333333157;1000.0;92.9419999999994;91.82199999999939;94.1420999999994;94.0621999999994;93.98209999999939;92.78209999999939;95.1820999999994;92.78209999999939;93.9821999999994;94.0621999999994;95.1821999999994;94.0621999999994;94.0622999999994;93.9821999999994;92.86219999999939;93.9821999999994;92.94209999999939;95.2622999999994;93.9821999999994;95.1821999999994;90.54189999999937;
1.9050333333333136;1000.0;92.94099999999936;91.82099999999936;94.14109999999937;94.06119999999936;93.98109999999936;92.78109999999936;95.18109999999936;92.78109999999936;93.98119999999936;94.06119999999936;95.18119999999936;94.06119999999936;94.06129999999936;93.98119999999936;92.86119999999936;93.98119999999936;92.94109999999935;95.26129999999937;93.98119999999936;95.18119999999936;90.54089999999934;
2.0050333333333112;1000.0;92.93999999999933;91.81999999999933;94.14009999999934;94.06019999999933;93.98009999999933;92.78009999999932;95.18009999999933;92.78009999999932;93.98019999999933;94.06019999999933;95.18019999999933;94.06019999999933;94.06029999999933;93.98019999999933;92.86019999999932;93.98019999999933;92.94009999999932;95.26029999999933;93.98019999999933;95.18019999999933;90.5398999999993;
2.1050333333333135;1000.0;92.9389999999993;91.81899999999929;94.1390999999993;94.0591999999993;93.97909999999929;92.77909999999929;95.1790999999993;92.77909999999929;93.9791999999993;94.0591999999993;95.1791999999993;94.0591999999993;94.0592999999993;93.9791999999993;92.85919999999929;93.9791999999993;92.93909999999929;95.2592999999993;93.9791999999993;95.1791999999993;90.53889999999927;
2.205033333333316;1000.0;92.93799999999926;91.81799999999926;94.13809999999927;94.05819999999926;93.97809999999926;92.77809999999926;95.17809999999926;92.77809999999926;93.97819999999926;94.05819999999926;95.17819999999926;94.05819999999926;94.05829999999926;93.97819999999926;92.85819999999926;93.97819999999926;92.93809999999925;95.25829999999927;93.97819999999926;95.17819999999926;90.53789999999924;
2.305033333333318;1000.0;92.93699999999923;91.81699999999923;94.13709999999924;94.05719999999923;93.97709999999923;92.77709999999922;95.17709999999923;92.77709999999922;93.97719999999923;94.05719999999923;95.17719999999923;94.05719999999923;94.05729999999923;93.97719999999923;92.85719999999922;93.97719999999923;92.93709999999922;95.25729999999923;93.97719999999923;95.17719999999923;90.5368999999992;
2.4050333333333205;1000.0;92.9359999999992;91.81599999999919;94.1360999999992;94.0561999999992;93.97609999999919;92.77609999999919;95.1760999999992;92.77609999999919;93.9761999999992;94.0561999999992;95.1761999999992;94.0561999999992;94.0562999999992;93.9761999999992;92.85619999999919;93.9761999999992;92.93609999999919;95.2562999999992;93.9761999999992;95.1761999999992;90.53589999999917;
2.505033333333323;1000.0;92.93499999999916;91.81499999999916;94.13509999999917;94.05519999999916;93.97509999999916;92.77509999999916;95.17509999999916;92.77509999999916;93.97519999999916;94.05519999999916;95.17519999999917;94.05519999999916;94.05529999999916;93.97519999999916;92.85519999999916;93.97519999999916;92.93509999999915;95.25529999999917;93.97519999999916;95.17519999999917;90.53489999999914;
2.605033333333325;1000.0;92.93399999999913;91.81399999999913;94.13409999999914;94.05419999999913;93.97409999999913;92.77409999999912;95.17409999999913;92.77409999999912;93.97419999999913;94.05419999999913;95.17419999999913;94.05419999999913;94.05429999999913;93.97419999999913;92.85419999999912;93.97419999999913;92.93409999999912;95.25429999999913;93.97419999999913;95.17419999999913;90.53389999999911;
2.7050333333333274;1000.0;92.9329999999991;91.81299999999909;94.1330999999991;94.0531999999991;93.97309999999909;92.77309999999909;95.1730999999991;92.77309999999909;93.9731999999991;94.0531999999991;95.1731999999991;94.0531999999991;94.0532999999991;93.9731999999991;92.85319999999909;93.9731999999991;92.93309999999909;95.2532999999991;93.9731999999991;95.1731999999991;90.53289999999907;
2.8050333333333297;1000.0;92.93199999999906;91.81199999999906;94.13209999999907;94.05219999999906;93.97209999999906;92.77209999999906;95.17209999999906;92.77209999999906;93.97219999999906;94.05219999999906;95.17219999999907;94.05219999999906;94.05229999999906;93.97219999999906;92.85219999999906;93.97219999999906;92.93209999999905;95.25229999999907;93.97219999999906;95.17219999999907;90.53189999999904;
2.905033333333332;1000.0;92.93099999999903;91.81099999999903;94.13109999999904;94.05119999999903;93.97109999999903;92.77109999999902;95.17109999999903;92.77109999999902;93.97119999999903;94.05119999999903;95.17119999999903;94.05119999999903;94.05129999999903;93.97119999999903;92.85119999999903;93.97119999999903;92.93109999999902;95.25129999999903;93.97119999999903;95.17119999999903;90.53089999999901;
3.0050333333333343;1000.0;92.929999999999;91.809999999999;94.130099999999;94.050199999999;93.970099999999;92.77009999999899;95.170099999999;92.77009999999899;93.970199999999;94.050199999999;95.170199999999;94.050199999999;94.050299999999;93.970199999999;92.85019999999899;93.970199999999;92.93009999999899;95.250299999999;93.970199999999;95.170199999999;90.52989999999897;
3.1050333333333366;1000.0;92.92899999999896;91.80899999999896;94.12909999999897;94.04919999999896;93.96909999999896;92.76909999999896;95.16909999999896;92.76909999999896;93.96919999999896;94.04919999999896;95.16919999999897;94.04919999999896;94.04929999999896;93.96919999999896;92.84919999999896;93.96919999999896;92.92909999999895;95.24929999999897;93.96919999999896;95.16919999999897;90.52889999999894;
3.205033333333339;1000.0;92.92799999999893;91.80799999999893;94.12809999999894;94.04819999999893;93.96809999999893;92.76809999999892;95.16809999999893;92.76809999999892;93.96819999999893;94.04819999999893;95.16819999999893;94.04819999999893;94.04829999999893;93.96819999999893;92.84819999999893;93.96819999999893;92.92809999999892;95.24829999999893;93.96819999999893;95.16819999999893;90.52789999999891;
3.3050333333333413;1000.0;92.9269999999989;91.8069999999989;94.1270999999989;94.0471999999989;93.9670999999989;92.76709999999889;95.1670999999989;92.76709999999889;93.9671999999989;94.0471999999989;95.1671999999989;94.0471999999989;94.0472999999989;93.9671999999989;92.84719999999889;93.9671999999989;92.92709999999889;95.2472999999989;93.9671999999989;95.1671999999989;90.52689999999888;
3.4050333333333436;1000.0;92.92599999999887;91.80599999999886;94.12609999999887;94.04619999999886;93.96609999999886;92.76609999999886;95.16609999999886;92.76609999999886;93.96619999999886;94.04619999999886;95.16619999999887;94.04619999999886;94.04629999999887;93.96619999999886;92.84619999999886;93.96619999999886;92.92609999999885;95.24629999999887;93.96619999999886;95.16619999999887;90.52589999999884;
3.505033333333346;1000.0;92.92499999999883;91.80499999999883;94.12509999999884;94.04519999999883;93.96509999999883;92.76509999999882;95.16509999999883;92.76509999999882;93.96519999999883;94.04519999999883;95.16519999999883;94.04519999999883;94.04529999999883;93.96519999999883;92.84519999999883;93.96519999999883;92.92509999999882;95.24529999999884;93.96519999999883;95.16519999999883;90.52489999999881;
3.605033333333348;1000.0;92.9239999999988;91.8039999999988;94.1240999999988;94.0441999999988;93.9640999999988;92.76409999999879;95.1640999999988;92.76409999999879;93.9641999999988;94.0441999999988;95.1641999999988;94.0441999999988;94.0442999999988;93.9641999999988;92.84419999999879;93.9641999999988;92.92409999999879;95.2442999999988;93.9641999999988;95.1641999999988;90.52389999999878;
3.7050333333333505;1000.0;92.92299999999877;91.80299999999876;94.12309999999877;94.04319999999876;93.96309999999876;92.76309999999876;95.16309999999876;92.76309999999876;93.96319999999876;94.04319999999876;95.16319999999877;94.04319999999876;94.04329999999877;93.96319999999876;92.84319999999876;93.96319999999876;92.92309999999875;95.24329999999877;93.96319999999876;95.16319999999877;90.52289999999874;
3.805033333333353;1000.0;92.92199999999873;91.80199999999873;94.12209999999874;94.04219999999873;93.96209999999873;92.76209999999872;95.16209999999873;92.76209999999872;93.96219999999873;94.04219999999873;95.16219999999873;94.04219999999873;94.04229999999873;93.96219999999873;92.84219999999873;93.96219999999873;92.92209999999872;95.24229999999874;93.96219999999873;95.16219999999873;90.52189999999871;
3.905033333333355;1000.0;92.9209999999987;91.8009999999987;94.1210999999987;94.0411999999987;93.9610999999987;92.76109999999869;95.1610999999987;92.76109999999869;93.9611999999987;94.0411999999987;95.1611999999987;94.0411999999987;94.0412999999987;93.9611999999987;92.8411999999987;93.9611999999987;92.92109999999869;95.2412999999987;93.9611999999987;95.1611999999987;90.52089999999868;
4.005033333333357;1000.0;92.91999999999867;91.79999999999866;94.12009999999867;94.04019999999866;93.96009999999866;92.76009999999866;95.16009999999866;92.76009999999866;93.96019999999866;94.04019999999866;95.16019999999867;94.04019999999866;94.04029999999867;93.96019999999866;92.84019999999866;93.96019999999866;92.92009999999865;95.24029999999867;93.96019999999866;95.16019999999867;90.51989999999864;
4.105033333333373;1000.0;92.91899999999863;91.79899999999863;94.11909999999864;94.03919999999863;93.95909999999863;92.75909999999863;95.15909999999863;92.75909999999863;93.95919999999863;94.03919999999863;95.15919999999863;94.03919999999863;94.03929999999863;93.95919999999863;92.83919999999863;93.95919999999863;92.91909999999862;95.23929999999864;93.95919999999863;95.15919999999863;90.51889999999861;
4.205033333333389;1000.0;92.9179999999986;91.7979999999986;94.1180999999986;94.0381999999986;93.9580999999986;92.75809999999859;95.1580999999986;92.75809999999859;93.9581999999986;94.0381999999986;95.1581999999986;94.0381999999986;94.0382999999986;93.9581999999986;92.8381999999986;93.9581999999986;92.91809999999859;95.2382999999986;93.9581999999986;95.1581999999986;90.51789999999858;
4.305033333333404;1000.0;92.91699999999857;91.79699999999856;94.11709999999857;94.03719999999856;93.95709999999856;92.75709999999856;95.15709999999856;92.75709999999856;93.95719999999856;94.03719999999856;95.15719999999857;94.03719999999856;94.03729999999857;93.95719999999856;92.83719999999856;93.95719999999856;92.91709999999856;95.23729999999857;93.95719999999856;95.15719999999857;90.51689999999854;
4.40503333333342;1000.0;92.91599999999853;91.79599999999853;94.11609999999854;94.03619999999853;93.95609999999853;92.75609999999853;95.15609999999853;92.75609999999853;93.95619999999853;94.03619999999853;95.15619999999853;94.03619999999853;94.03629999999853;93.95619999999853;92.83619999999853;93.95619999999853;92.91609999999852;95.23629999999854;93.95619999999853;95.15619999999853;90.51589999999851;
4.505033333333436;1000.0;92.9149999999985;91.7949999999985;94.1150999999985;94.0351999999985;93.9550999999985;92.75509999999849;95.1550999999985;92.75509999999849;93.9551999999985;94.0351999999985;95.1551999999985;94.0351999999985;94.0352999999985;93.9551999999985;92.8351999999985;93.9551999999985;92.91509999999849;95.2352999999985;93.9551999999985;95.1551999999985;90.51489999999848;
4.605033333333451;1000.0;92.91399999999847;91.79399999999846;94.11409999999847;94.03419999999846;93.95409999999846;92.75409999999846;95.15409999999846;92.75409999999846;93.95419999999847;94.03419999999846;95.15419999999847;94.03419999999846;94.03429999999847;93.95419999999847;92.83419999999846;93.95419999999847;92.91409999999846;95.23429999999847;93.95419999999847;95.15419999999847;90.51389999999844;
4.705033333333467;1000.0;92.91299999999843;91.79299999999843;94.11309999999844;94.03319999999843;93.95309999999843;92.75309999999843;95.15309999999843;92.75309999999843;93.95319999999843;94.03319999999843;95.15319999999844;94.03319999999843;94.03329999999843;93.95319999999843;92.83319999999843;93.95319999999843;92.91309999999842;95.23329999999844;93.95319999999843;95.15319999999844;90.51289999999841;
4.8050333333334825;1000.0;92.9119999999984;91.7919999999984;94.1120999999984;94.0321999999984;93.9520999999984;92.75209999999839;95.1520999999984;92.75209999999839;93.9521999999984;94.0321999999984;95.1521999999984;94.0321999999984;94.0322999999984;93.9521999999984;92.8321999999984;93.9521999999984;92.91209999999839;95.2322999999984;93.9521999999984;95.1521999999984;90.51189999999838;
4.905033333333498;1000.0;92.91099999999837;91.79099999999836;94.11109999999837;94.03119999999836;93.95109999999836;92.75109999999836;95.15109999999837;92.75109999999836;93.95119999999837;94.03119999999836;95.15119999999837;94.03119999999836;94.03129999999837;93.95119999999837;92.83119999999836;93.95119999999837;92.91109999999836;95.23129999999837;93.95119999999837;95.15119999999837;90.51089999999834;
5.005033333333514;1000.0;92.90999999999833;91.78999999999833;94.11009999999834;94.03019999999833;93.95009999999833;92.75009999999833;95.15009999999833;92.75009999999833;93.95019999999833;94.03019999999833;95.15019999999834;94.03019999999833;94.03029999999833;93.95019999999833;92.83019999999833;93.95019999999833;92.91009999999832;95.23029999999834;93.95019999999833;95.15019999999834;90.50989999999831;
5.105033333333529;1000.0;92.9089999999983;91.7889999999983;94.1090999999983;94.0291999999983;93.9490999999983;92.7490999999983;95.1490999999983;92.7490999999983;93.9491999999983;94.0291999999983;95.1491999999983;94.0291999999983;94.0292999999983;93.9491999999983;92.8291999999983;93.9491999999983;92.90909999999829;95.2292999999983;93.9491999999983;95.1491999999983;90.50889999999828;
5.205033333333545;1000.0;92.90799999999827;91.78799999999826;94.10809999999827;94.02819999999826;93.94809999999826;92.74809999999826;95.14809999999827;92.74809999999826;93.94819999999827;94.02819999999826;95.14819999999827;94.02819999999826;94.02829999999827;93.94819999999827;92.82819999999826;93.94819999999827;92.90809999999826;95.22829999999827;93.94819999999827;95.14819999999827;90.50789999999824;
5.305033333333561;1000.0;92.90699999999823;91.78699999999823;94.10709999999824;94.02719999999823;93.94709999999823;92.74709999999823;95.14709999999823;92.74709999999823;93.94719999999823;94.02719999999823;95.14719999999824;94.02719999999823;94.02729999999823;93.94719999999823;92.82719999999823;93.94719999999823;92.90709999999822;95.22729999999824;93.94719999999823;95.14719999999824;90.50689999999821;
5.405033333333576;1000.0;92.9059999999982;91.7859999999982;94.10609999999821;94.0261999999982;93.9460999999982;92.7460999999982;95.1460999999982;92.7460999999982;93.9461999999982;94.0261999999982;95.1461999999982;94.0261999999982;94.0262999999982;93.9461999999982;92.8261999999982;93.9461999999982;92.90609999999819;95.2262999999982;93.9461999999982;95.1461999999982;90.50589999999818;
5.505033333333592;1000.0;92.90499999999817;91.78499999999816;94.10509999999817;94.02519999999816;93.94509999999816;92.74509999999816;95.14509999999817;92.74509999999816;93.94519999999817;94.02519999999816;95.14519999999817;94.02519999999816;94.02529999999817;93.94519999999817;92.82519999999816;93.94519999999817;92.90509999999816;95.22529999999817;93.94519999999817;95.14519999999817;90.50489999999814;
5.6050333333336075;1000.0;92.90399999999813;91.78399999999813;94.10409999999814;94.02419999999813;93.94409999999813;92.74409999999813;95.14409999999813;92.74409999999813;93.94419999999813;94.02419999999813;95.14419999999814;94.02419999999813;94.02429999999814;93.94419999999813;92.82419999999813;93.94419999999813;92.90409999999812;95.22429999999814;93.94419999999813;95.14419999999814;90.50389999999811;
5.705033333333623;1000.0;92.9029999999981;91.7829999999981;94.10309999999811;94.0231999999981;93.9430999999981;92.7430999999981;95.1430999999981;92.7430999999981;93.9431999999981;94.0231999999981;95.1431999999981;94.0231999999981;94.0232999999981;93.9431999999981;92.8231999999981;93.9431999999981;92.90309999999809;95.2232999999981;93.9431999999981;95.1431999999981;90.50289999999808;
5.805033333333639;1000.0;92.90199999999807;91.78199999999806;94.10209999999807;94.02219999999807;93.94209999999806;92.74209999999806;95.14209999999807;92.74209999999806;93.94219999999807;94.02219999999807;95.14219999999807;94.02219999999807;94.02229999999807;93.94219999999807;92.82219999999806;93.94219999999807;92.90209999999806;95.22229999999807;93.94219999999807;95.14219999999807;90.50189999999805;
5.905033333333654;1000.0;92.90099999999804;91.78099999999803;94.10109999999804;94.02119999999803;93.94109999999803;92.74109999999803;95.14109999999803;92.74109999999803;93.94119999999803;94.02119999999803;95.14119999999804;94.02119999999803;94.02129999999804;93.94119999999803;92.82119999999803;93.94119999999803;92.90109999999802;95.22129999999804;93.94119999999803;95.14119999999804;90.50089999999801;
6.000000000000011;1000.0;92.899999999998;91.779999999998;94.10009999999801;94.020199999998;93.940099999998;92.740099999998;95.140099999998;92.740099999998;93.940199999998;94.020199999998;95.140199999998;94.020199999998;94.020299999998;93.940199999998;92.820199999998;93.940199999998;92.90009999999799;95.220299999998;93.940299999998;95.140199999998;90.49989999999798;
6.100633333333685;1000.0;92.89899999999797;26.57869999999798;0.0;94.01919999999797;10.739099999997975;11.139099999997992;95.13909999999797;0.0;93.93919999999797;94.01919999999797;95.13919999999797;12.419199999997996;0.0;93.93919999999797;92.81919999999796;0.0;92.89909999999796;0.0;13.939299999997978;13.539199999998;0.0;
6.200612000000366;1000.0;92.89799999999794;0.0;0.0;94.01819999999793;0.0;0.0;95.13809999999793;0.0;93.93819999999793;94.01819999999793;95.13819999999794;0.0;0.0;93.93819999999793;92.81819999999793;0.0;92.89809999999792;0.0;0.0;0.0;0.0;
6.300612000000382;1000.0;92.8969999999979;0.0;0.0;94.0171999999979;0.0;0.0;95.1370999999979;0.0;93.9371999999979;94.0171999999979;95.1371999999979;0.0;0.0;93.9371999999979;92.8171999999979;0.0;92.89709999999789;0.0;0.0;0.0;0.0;
6.400612000000398;1000.0;92.89599999999787;0.0;0.0;94.01619999999787;0.0;0.0;95.13609999999787;0.0;93.93619999999787;94.01619999999787;95.13619999999787;0.0;0.0;93.93619999999787;92.81619999999786;0.0;92.89609999999786;0.0;0.0;0.0;0.0;
6.500612000000413;1000.0;92.89499999999784;0.0;0.0;94.01519999999783;0.0;0.0;95.13509999999783;0.0;93.93519999999783;94.01519999999783;95.13519999999784;0.0;0.0;93.93519999999783;92.81519999999783;0.0;92.89509999999783;0.0;0.0;0.0;0.0;
6.600612000000429;1000.0;92.8939999999978;0.0;0.0;94.0141999999978;0.0;0.0;95.1340999999978;0.0;93.9341999999978;94.0141999999978;95.1341999999978;0.0;0.0;93.9341999999978;92.8141999999978;0.0;92.89409999999779;0.0;0.0;0.0;0.0;
6.7006120000004445;1000.0;92.89299999999777;0.0;0.0;94.01319999999777;0.0;0.0;95.13309999999777;0.0;93.93319999999777;94.01319999999777;95.13319999999777;0.0;0.0;93.93319999999777;92.81319999999776;0.0;92.89309999999776;0.0;0.0;0.0;0.0;
6.80061200000046;1000.0;92.89199999999774;0.0;0.0;94.01219999999773;0.0;0.0;95.13209999999773;0.0;93.93219999999774;94.01219999999773;95.13219999999774;0.0;0.0;93.93219999999774;92.81219999999773;0.0;92.89209999999773;0.0;0.0;0.0;0.0;
6.900612000000476;1000.0;92.8909999999977;0.0;0.0;94.0111999999977;0.0;0.0;95.1310999999977;0.0;93.9311999999977;94.0111999999977;95.1311999999977;0.0;0.0;93.9311999999977;92.8111999999977;0.0;92.89109999999769;0.0;0.0;0.0;0.0;
7.000612000000491;1000.0;92.88999999999767;0.0;0.0;94.01019999999767;0.0;0.0;95.13009999999767;0.0;93.93019999999767;94.01019999999767;95.13019999999767;0.0;0.0;93.93019999999767;92.81019999999766;0.0;92.89009999999766;0.0;0.0;0.0;0.0;
7.100612000000507;1000.0;92.88899999999764;0.0;0.0;94.00919999999763;0.0;0.0;95.12909999999763;0.0;93.92919999999764;94.00919999999763;95.12919999999764;0.0;0.0;93.92919999999764;92.80919999999763;0.0;92.88909999999763;0.0;0.0;0.0;0.0;
7.200612000000523;1000.0;92.8879999999976;0.0;0.0;94.0081999999976;0.0;0.0;95.1280999999976;0.0;93.9281999999976;94.0081999999976;95.1281999999976;0.0;0.0;93.9281999999976;92.8081999999976;0.0;92.88809999999759;0.0;0.0;0.0;0.0;
7.300612000000538;1000.0;92.88699999999757;0.0;0.0;94.00719999999757;0.0;0.0;95.12709999999757;0.0;93.92719999999757;94.00719999999757;95.12719999999757;0.0;0.0;93.92719999999757;92.80719999999756;0.0;92.88709999999756;0.0;0.0;0.0;0.0;
